M_g6p_c[c],1.027375135,0.080779796
M_fdp_c[c],1.772676932,0.490153259
M_g3p_c[c],5.736983324,1.78530305
M_pep_c[c],8.722196165,6.669073944
M_lac_L_c[c],1.556834637,0.32686867
M_gln_L_i[c],1.180343906,0.278683432
M_glu_L_m[c],1.40844231,0.146374291
